"","GO_ID","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","GOSlim_bin","aspect"
"35","GO:0006511",8.9377175744287e-05,1,6,6,"ubiquitin-dependent protein catabolic process","BP","protein metabolism","P"
"36","GO:0016192",0.02355084069194,1,2,2,"vesicle-mediated transport","BP","transport","P"
"37","GO:0005737",3.29262234307085e-13,1,15,15,"cytoplasm","CC","other cellular component","C"
"38","GO:0005856",0.000221503546557385,1,5,5,"cytoskeleton","CC","cytoskeleton","C"
"39","GO:0000145",0.00504779643420946,1,3,3,"exocyst","CC","other cellular component","C"
"40","GO:0005576",9.77920259754415e-08,1,13,13,"extracellular region","CC","non-structural extracellular","C"
"41","GO:0016021",2.92224894905982e-27,1,33,33,"integral component of membrane","CC","other membranes","C"
"42","GO:0005887",0.0035476651330946,1,3,3,"integral component of plasma membrane","CC","plasma membrane","C"
"43","GO:0016020",2.53274873101054e-25,1,32,32,"membrane","CC","other membranes","C"
"44","GO:0016459",0.0207236078103509,1,3,3,"myosin complex","CC","cytoskeleton","C"
"45","GO:0005634",1.1822642387741e-16,1,21,21,"nucleus","CC","nucleus","C"
"46","GO:0000808",0.0182647086827981,1,2,2,"origin recognition complex","CC","other cellular component","C"
"47","GO:0005777",0.0280901195035418,1,2,2,"peroxisome","CC","other cytoplasmic organelle","C"
"48","GO:0005886",9.03491231486419e-05,1,8,8,"plasma membrane","CC","plasma membrane","C"
"49","GO:0005685",0.0123801214362876,1,2,2,"U1 snRNP","CC","nucleus","C"
"50","GO:0008076",0.0295864968866061,1,2,2,"voltage-gated potassium channel complex","CC","plasma membrane","C"
"51","GO:0003785",0.0139278691414124,1,2,2,"actin monomer binding","MF","cytoskeletal activity","F"
"52","GO:0008519",0.0187812534240677,1,2,2,"ammonium transmembrane transporter activity","MF","transporter activity","F"
"53","GO:0004056",0.0175607570715596,1,2,2,"argininosuccinate lyase activity","MF","other molecular function","F"
"54","GO:0004190",1.31578964727329e-09,1,11,11,"aspartic-type endopeptidase activity","MF","other molecular function","F"
"55","GO:0005524",3.93011055689769e-96,1,133,133,"ATP binding","MF","other molecular function","F"
"56","GO:0016887",1.298207538511e-05,1,7,7,"ATP hydrolysis activity","MF","other molecular function","F"
"57","GO:0042626",1.81972489869688e-06,1,8,8,"ATPase-coupled transmembrane transporter activity","MF","transporter activity","F"
"58","GO:0045296",0.0289725479630027,1,2,2,"cadherin binding","MF","other molecular function","F"
"59","GO:0005262",0.00418270138454356,1,3,3,"calcium channel activity","MF","transporter activity","F"
"60","GO:0005509",7.0286107769341e-30,1,46,46,"calcium ion binding","MF","other molecular function","F"
"61","GO:0004198",0.0234583493952184,1,2,2,"calcium-dependent cysteine-type endopeptidase activity","MF","other molecular function","F"
"62","GO:0004096",0.0132554004950226,1,3,3,"catalase activity","MF","other molecular function","F"
"63","GO:0008324",0.0171203527514487,1,2,2,"cation transmembrane transporter activity","MF","transporter activity","F"
"64","GO:0004692",0.0268123475178591,1,2,2,"cGMP-dependent protein kinase activity","MF","kinase activity","F"
"65","GO:0008234",0.0250905843913126,1,2,2,"cysteine-type peptidase activity","MF","other molecular function","F"
"66","GO:0003774",4.17326785780926e-06,1,9,9,"cytoskeletal motor activity","MF","cytoskeletal activity","F"
"67","GO:0004143",0.00696037225407628,1,3,3,"diacylglycerol kinase activity","MF","kinase activity","F"
"68","GO:0003677",1.10590858187617e-37,1,47,47,"DNA binding","MF","nucleic acid binding activity","F"
"69","GO:0003678",9.48712920698927e-07,1,9,9,"DNA helicase activity","MF","other molecular function","F"
"70","GO:0003700",6.07539475044768e-18,1,19,19,"DNA-binding transcription factor activity","MF","transcription regulatory activity","F"
"71","GO:0000981",4.89360727908486e-11,1,11,11,"DNA-binding transcription factor activity, RNA polymerase II-specific","MF",NA,NA
"72","GO:0003899",0.0105224931376119,1,3,3,"DNA-directed 5'-3' RNA polymerase activity","MF","other molecular function","F"
"73","GO:0003887",2.2847702790633e-05,1,6,6,"DNA-directed DNA polymerase activity","MF","other molecular function","F"
"74","GO:0004519",0.00488084320452296,1,3,3,"endonuclease activity","MF","other molecular function","F"
"75","GO:0005230",0.0168723811777811,1,2,2,"extracellular ligand-gated ion channel activity","MF","transporter activity","F"
"76","GO:0050660",0.000313570030030647,1,4,4,"flavin adenine dinucleotide binding","MF","other molecular function","F"
"77","GO:0004930",3.8769898640046e-25,1,32,32,"G protein-coupled receptor activity","MF","signal transduction activity","F"
"78","GO:0001733",0.00181390156036231,1,3,3,"galactosylceramide sulfotransferase activity","MF","other molecular function","F"
"79","GO:0005525",5.94065208491261e-10,1,11,11,"GTP binding","MF","other molecular function","F"
"80","GO:0005096",0.00269453757399249,1,4,4,"GTPase activator activity","MF","enzyme regulator activity","F"
"81","GO:0003924",1.9447852806893e-19,1,23,23,"GTPase activity","MF","other molecular function","F"
"82","GO:0005085",6.07100718344915e-05,1,8,8,"guanyl-nucleotide exchange factor activity","MF","enzyme regulator activity","F"
"83","GO:0004386",0.000145671446271,1,6,6,"helicase activity","MF","other molecular function","F"
"84","GO:0020037",1.07367622347446e-09,1,12,12,"heme binding","MF","other molecular function","F"
"85","GO:0004553",0.000252701958900984,1,5,5,"hydrolase activity, hydrolyzing O-glycosyl compounds","MF","other molecular function","F"
"86","GO:0005216",8.04469699306224e-10,1,12,12,"ion channel activity","MF","transporter activity","F"
"87","GO:0005506",5.78151111354277e-06,1,6,6,"iron ion binding","MF","other molecular function","F"
"88","GO:0004459",0.0145971051022073,1,2,2,"L-lactate dehydrogenase activity","MF","other molecular function","F"
"89","GO:0000287",0.0419119391058398,1,2,2,"magnesium ion binding","MF","other molecular function","F"
"90","GO:0004474",0.0179722066869993,1,2,2,"malate synthase activity","MF","other molecular function","F"
"91","GO:0046872",0.019646926321588,1,2,2,"metal ion binding","MF","other molecular function","F"
"92","GO:0004222",4.1792610083697e-05,1,7,7,"metalloendopeptidase activity","MF","other molecular function","F"
"93","GO:0008168",0.000301709685127073,1,4,4,"methyltransferase activity","MF","other molecular function","F"
"94","GO:0003777",0.0315483536896955,1,2,2,"microtubule motor activity","MF","cytoskeletal activity","F"
"95","GO:0003729",0.0123801214362876,1,2,2,"mRNA binding","MF","nucleic acid binding activity","F"
"96","GO:0004499",0.00219868209484668,1,3,3,"N,N-dimethylaniline monooxygenase activity","MF","other molecular function","F"
"97","GO:0003951",2.6955564389615e-06,1,7,7,"NAD+ kinase activity","MF","kinase activity","F"
"98","GO:0050661",0.00219868209484668,1,3,3,"NADP binding","MF","other molecular function","F"
"99","GO:0004518",0.0474846904466193,1,2,2,"nuclease activity","MF","other molecular function","F"
"100","GO:0003676",1.19126631044983e-36,1,50,50,"nucleic acid binding","MF","nucleic acid binding activity","F"
"101","GO:0000166",1.18120491433529e-07,1,10,10,"nucleotide binding","MF","other molecular function","F"
"102","GO:0016491",1.10022479965651e-10,1,11,11,"oxidoreductase activity","MF","other molecular function","F"
"103","GO:0016705",5.78151111354277e-06,1,6,6,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","MF","other molecular function","F"
"104","GO:0016627",0.028433099371853,1,2,2,"oxidoreductase activity, acting on the CH-CH group of donors","MF","other molecular function","F"
"105","GO:0004601",0.00874739180313892,1,3,3,"peroxidase activity","MF","other molecular function","F"
"106","GO:0004435",0.0396616205758,1,2,2,"phosphatidylinositol phospholipase C activity","MF","other molecular function","F"
"107","GO:0016849",0.045190131700326,1,2,2,"phosphorus-oxygen lyase activity","MF","other molecular function","F"
"108","GO:0005267",0.013854662822132,1,2,2,"potassium channel activity","MF","transporter activity","F"
"109","GO:0005515",1.09555931340309e-108,1,162,162,"protein binding","MF","other molecular function","F"
"110","GO:0004672",8.3668385638017e-35,1,47,47,"protein kinase activity","MF","kinase activity","F"
"111","GO:0004674",4.60746425441539e-08,1,11,11,"protein serine/threonine kinase activity","MF","kinase activity","F"
"112","GO:0004713",1.95094052376353e-12,1,16,16,"protein tyrosine kinase activity","MF","kinase activity","F"
"113","GO:0004725",5.62104604876266e-07,1,10,10,"protein tyrosine phosphatase activity","MF","other molecular function","F"
"114","GO:0008138",0.0177309857031561,1,2,2,"protein tyrosine/serine/threonine phosphatase activity","MF","other molecular function","F"
"115","GO:0003723",1.09473349306532e-12,1,17,17,"RNA binding","MF","nucleic acid binding activity","F"
"116","GO:0005044",1.92241756075103e-05,1,7,7,"scavenger receptor activity","MF","signal transduction activity","F"
"117","GO:0004252",0.00352808923495633,1,3,3,"serine-type endopeptidase activity","MF","other molecular function","F"
"118","GO:0004867",0.0177192135968231,1,4,4,"serine-type endopeptidase inhibitor activity","MF","enzyme regulator activity","F"
"119","GO:0005102",0.00185329683575114,1,3,3,"signaling receptor binding","MF","signal transduction activity","F"
"120","GO:0003697",0.0336361506191032,1,2,2,"single-stranded DNA binding","MF","nucleic acid binding activity","F"
"121","GO:0005272",0.0203616711576195,1,2,2,"sodium channel activity","MF","transporter activity","F"
"122","GO:0008146",0.0134515613468654,1,2,2,"sulfotransferase activity","MF","other molecular function","F"
"123","GO:0004843",0.00052061684765449,1,5,5,"thiol-dependent deubiquitinase","MF","other molecular function","F"
"124","GO:0004829",0.0239205983359882,1,2,2,"threonine-tRNA ligase activity","MF","other molecular function","F"
"125","GO:0004714",0.00465462088458535,1,3,3,"transmembrane receptor protein tyrosine kinase activity","MF","signal transduction activity","F"
"126","GO:0004888",0.000314190338809149,1,4,4,"transmembrane signaling receptor activity","MF","signal transduction activity","F"
"127","GO:0022857",1.27860131771047e-18,1,21,21,"transmembrane transporter activity","MF","transporter activity","F"
"128","GO:0004842",4.13391497307138e-07,1,12,12,"ubiquitin-protein transferase activity","MF","other molecular function","F"
"129","GO:0005247",0.0269298707941566,1,2,2,"voltage-gated chloride channel activity","MF","transporter activity","F"
"130","GO:0005249",0.0295864968866061,1,2,2,"voltage-gated potassium channel activity","MF","transporter activity","F"
"131","GO:0008270",6.16912772788497e-21,1,30,30,"zinc ion binding","MF","other molecular function","F"
"132","NA;NA",0,1,931,931,NA,NA,NA,NA
"133","GO:0005515;NA",4.84598111639117e-164,1,221,221,NA,NA,NA,NA
"134","GO:0016021;NA",1.79556684528954e-44,1,56,56,NA,NA,NA,NA
"135","GO:0006468;NA",5.27572255123862e-43,1,57,57,NA,NA,NA,NA
"136","GO:0055085;NA",8.88453311489263e-40,1,49,49,NA,NA,NA,NA
"137","GO:0008270;NA",7.69977576971057e-33,1,44,44,NA,NA,NA,NA
"138","GO:0055114;NA",3.4855756362946e-28,1,33,33,NA,NA,NA,NA
"139","GO:0016020;NA",1.63268990011716e-26,1,42,42,NA,NA,NA,NA
"140","GO:0035556;NA",7.03918928778747e-17,1,23,23,NA,NA,NA,NA
"141","GO:0042981;NA",9.33642074654302e-17,1,24,24,NA,NA,NA,NA
"142","GO:0007165;NA",3.16372256869402e-14,1,17,17,NA,NA,NA,NA
"143","GO:0006355;NA",9.6461300371866e-14,1,14,14,NA,NA,NA,NA
"144","GO:0005509;NA",1.12700374720593e-13,1,21,21,NA,NA,NA,NA
"145","GO:0005525;NA",1.34409607610284e-13,1,16,16,NA,NA,NA,NA
"146","GO:0046872;NA",5.11630965674113e-13,1,17,17,NA,NA,NA,NA
"147","GO:0003676;NA",1.18830406401032e-12,1,14,14,NA,NA,NA,NA
"148","GO:0043565;NA",1.95340105165292e-12,1,13,13,NA,NA,NA,NA
"149","GO:0015074;NA",9.19983440951101e-11,1,13,13,NA,NA,NA,NA
"150","GO:0005524;NA",4.66944597313689e-10,1,14,14,NA,NA,NA,NA
"151","GO:0046983;NA",1.47226647710449e-09,1,11,11,NA,NA,NA,NA
"152","GO:0008234;NA",1.73847473967471e-08,1,10,10,NA,NA,NA,NA
"153","GO:0006508;NA",6.52386844353149e-08,1,9,9,NA,NA,NA,NA
"154","GO:0004842;NA",8.45826703816504e-08,1,9,9,NA,NA,NA,NA
"155","GO:0006281;NA",1.84217216938716e-07,1,10,10,NA,NA,NA,NA
"156","GO:0016887;NA",2.69344784137126e-07,1,11,11,NA,NA,NA,NA
"157","GO:0003677;NA",2.9003698263801e-06,1,7,7,NA,NA,NA,NA
"158","GO:0006260;NA",3.32864807239104e-06,1,7,7,NA,NA,NA,NA
"159","GO:0007264;NA",3.72962691056276e-06,1,7,7,NA,NA,NA,NA
"160","GO:0030246;NA",8.79766207124311e-06,1,7,7,NA,NA,NA,NA
"161","GO:0006470;NA",1.60818096768909e-05,1,8,8,NA,NA,NA,NA
"162","GO:0005576;NA",2.55962148936353e-05,1,7,7,NA,NA,NA,NA
"163","NA;GO:0016021",3.07408308319336e-05,1,6,6,NA,NA,NA,NA
"164","GO:0007160;NA",4.99063140958238e-05,1,6,6,NA,NA,NA,NA
"165","GO:0016787;NA",5.86623263790275e-05,1,5,5,NA,NA,NA,NA
"166","GO:0035091;NA",0.000100217009620057,1,5,5,NA,NA,NA,NA
"167","GO:0003950;NA",0.000128443525696577,1,6,6,NA,NA,NA,NA
"168","GO:0005085;NA",0.000177592971411604,1,6,6,NA,NA,NA,NA
"169","GO:0051015;NA",0.000202980285559868,1,6,6,NA,NA,NA,NA
"170","GO:0030983;NA",0.000318726636193624,1,5,5,NA,NA,NA,NA
"171","GO:0004842;GO:0004842",0.000614417658605935,1,4,4,NA,NA,NA,NA
"172","GO:0007156;NA",0.000971892312173064,1,6,6,NA,NA,NA,NA
"173","GO:0045892;NA",0.000979982193241324,1,4,4,NA,NA,NA,NA
"174","GO:0016459;NA",0.00133374928893983,1,5,5,NA,NA,NA,NA
"175","NA;GO:0005262;GO:0016021",0.00164503670413046,1,3,3,NA,NA,NA,NA
"176","GO:0020037;NA",0.00185306815676853,1,3,3,NA,NA,NA,NA
"177","GO:0016055;NA",0.00185329683575114,1,3,3,NA,NA,NA,NA
"178","NA;GO:0003964",0.00192898336149668,1,3,3,NA,NA,NA,NA
"179","GO:0005975;NA",0.0020786917568967,1,4,4,NA,NA,NA,NA
"180","GO:0004386;NA",0.00221538301904398,1,4,4,NA,NA,NA,NA
"181","GO:0003676;GO:0003676",0.00225079554226013,1,3,3,NA,NA,NA,NA
"182","GO:0016310;GO:0003951",0.00271974672003692,1,3,3,NA,NA,NA,NA
"183","GO:0016579;NA",0.00339698331683963,1,4,4,NA,NA,NA,NA
"184","GO:0043087;NA",0.0039212738500914,1,4,4,NA,NA,NA,NA
"185","GO:0008017;NA",0.00394965509467016,1,3,3,NA,NA,NA,NA
"186","GO:0070588;NA",0.00418270138454356,1,3,3,NA,NA,NA,NA
"187","GO:0007169;NA",0.00429352858659992,1,3,3,NA,NA,NA,NA
"188","GO:0015074;GO:0003677;GO:0006310;GO:0015074",0.00447624942333078,1,3,3,NA,NA,NA,NA
"189","GO:0006904;NA",0.00465690167172078,1,3,3,NA,NA,NA,NA
"190","GO:0016192;NA",0.00490663871832563,1,3,3,NA,NA,NA,NA
"191","GO:0006396;NA",0.00559888783758686,1,3,3,NA,NA,NA,NA
"192","NA;GO:0003676;GO:0015074",0.0114177651152185,1,2,2,NA,NA,NA,NA
"193","GO:0005515;GO:0016021",0.0116347118105289,1,2,2,NA,NA,NA,NA
"194","GO:0003723;GO:0003723",0.0116822383454679,1,3,3,NA,NA,NA,NA
"195","GO:0006376;NA",0.0123801214362876,1,2,2,NA,NA,NA,NA
"196","GO:0008270;GO:0007165;GO:0008270;GO:0042981",0.0125512878389831,1,2,2,NA,NA,NA,NA
"197","GO:0008610;NA",0.0131089947269885,1,2,2,NA,NA,NA,NA
"198","GO:0015074;GO:0003676;GO:0008270;GO:0015074",0.0132305776567803,1,2,2,NA,NA,NA,NA
"199","GO:0005201;NA",0.013606777779366,1,2,2,NA,NA,NA,NA
"200","GO:0071805;NA",0.013854662822132,1,2,2,NA,NA,NA,NA
"201","GO:0004518;NA",0.0142217021653954,1,2,2,NA,NA,NA,NA
"202","GO:0051056;NA",0.0146909213598482,1,3,3,NA,NA,NA,NA
"203","NA;GO:0003964;GO:0004519",0.0150236907204204,1,2,2,NA,NA,NA,NA
"204","GO:0051260;NA",0.0150765425478144,1,2,2,NA,NA,NA,NA
"205","GO:0052689;NA",0.0159488342096302,1,2,2,NA,NA,NA,NA
"206","GO:0070403;NA",0.0162835888812036,1,2,2,NA,NA,NA,NA
"207","GO:0055114",0.016393720495674,1,2,2,NA,NA,"other metabolic processes","P"
"208","GO:0071949;NA",0.016393720495674,1,2,2,NA,NA,NA,NA
"209","GO:0006357;NA",0.0164325065267903,1,2,2,NA,NA,NA,NA
"210","GO:0034220;NA",0.0168723811777811,1,2,2,NA,NA,NA,NA
"211","GO:0042450;GO:0004056;GO:0042450",0.0175607570715596,1,2,2,NA,NA,NA,NA
"212","GO:0006097;NA",0.0179722066869993,1,2,2,NA,NA,NA,NA
"213","NA;GO:0005085;GO:0007264",0.0179809001562866,1,3,3,NA,NA,NA,NA
"214","GO:0046983;GO:0046983",0.0180285351643357,1,2,2,NA,NA,NA,NA
"215","GO:0006351;NA",0.0187090441980697,1,2,2,NA,NA,NA,NA
"216","GO:0003824;NA",0.0189810969250373,1,2,2,NA,NA,NA,NA
"217","GO:0008168;NA",0.0191562588185004,1,2,2,NA,NA,NA,NA
"218","GO:0031012;NA",0.0200883352156227,1,2,2,NA,NA,NA,NA
"219","GO:0016747;NA",0.0201669086140321,1,2,2,NA,NA,NA,NA
"220","GO:0016757;NA",0.0212574712093891,1,2,2,NA,NA,NA,NA
"221","GO:0032259;NA",0.0221581215088262,1,2,2,NA,NA,NA,NA
"222","GO:0009982;NA",0.0228069329409959,1,2,2,NA,NA,NA,NA
"223","GO:0006435;NA",0.0239205983359882,1,2,2,NA,NA,NA,NA
"224","NA;GO:0005509",0.0290717925588336,1,2,2,NA,NA,NA,NA
"225","GO:0016567;NA",0.0299625672400646,1,3,3,NA,NA,NA,NA
"226","GO:0006289;NA",0.0336361506191032,1,2,2,NA,NA,NA,NA
"227","GO:0008289;NA",0.0344147456539858,1,2,2,NA,NA,NA,NA
"228","GO:0008061;NA",0.0346307254135517,1,4,4,NA,NA,NA,NA
"229","GO:0005515;GO:0005509",0.0356961092785253,1,2,2,NA,NA,NA,NA
"230","GO:0016567;GO:0004842;GO:0008270",0.0393914758067154,1,2,2,NA,NA,NA,NA
"231","GO:0032549;NA",0.0424841276793901,1,2,2,NA,NA,NA,NA
"232","GO:0016772;NA",0.0428593168786751,1,2,2,NA,NA,NA,NA
"233","GO:0071203;NA",0.0440818815502438,1,2,2,NA,NA,NA,NA
"234","GO:0006468;GO:0004714;GO:0005524;GO:0016021",0.0492705264976701,1,2,2,NA,NA,NA,NA
